CardID,Name,Colors,CMC,Type,Subtype,Set,Rarity
2046,Metropolis Reformer,['W'],3,"[""'Creature'""]","[""'Angel'"", ""'Cleric'""]",MAT,Rare
2047,Obstinate Baloth,['G'],4,"[""'Creature'""]","[""'Beast'""]",BRO,Uncommon
2048,Pilfer,['B'],2,"[""'Sorcery'""]",,DMU,Uncommon
2049,Rebel Salvo,['R'],3,"[""'Instant'""]",,ONE,Uncommon
2050,Sunset Revelry,['W'],2,"[""'Sorcery'""]",,MID,Uncommon
2051,Twisted Fealty,['R'],3,"[""'Sorcery'""]",,WOE,Uncommon
2052,Archon of Absolution,['W'],4,"[""'Creature'""]","[""'Archon'""]",ELD,Uncommon
2053,Lurrus of the Dream-Den,"['B', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Nightmare'""]",IKO,Rare
2054,Soul Rend,['B'],2,"[""'Instant'""]",,MI,Uncommon
2055,Tarfire,['R'],1,"[""'Tribal'"", ""'Instant'""]","[""'Goblin'""]",LRW,Common
2056,Chill,['U'],2,"[""'Enchantment'""]",,TE,Uncommon
2057,Court of Cunning,['U'],3,"[""'Enchantment'""]",,PRM,Rare
2058,Dead of Winter,['B'],3,"[""'Sorcery'""]",,MH1,Rare
2059,Force of Despair,['B'],3,"[""'Instant'""]",,MH1,Rare
2060,Goblin Settler,['R'],4,"[""'Creature'""]","[""'Goblin'""]",VMA,Uncommon
2061,Maddening Hex,['R'],3,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",AFC,Rare
2062,Peer into the Abyss,['B'],7,"[""'Sorcery'""]",,M21,Rare
2063,Professor Onyx,['B'],6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Liliana'""]",STX,Mythic
2064,Rough // Tumble,['R'],8,"[""'Sorcery'""]",,TSR,Uncommon
2065,Sudden Edict,['B'],2,"[""'Instant'""]",,MH2,Uncommon
2066,Surge Node,,1,"[""'Artifact'""]",,2XM,Common
2067,Firespout,"['G', 'R']",3,"[""'Sorcery'""]",,SHM,Uncommon
2068,Geist of Saint Traft,"['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",ISD,Mythic
2069,Ingot Chewer,['R'],5,"[""'Creature'""]","[""'Elemental'""]",UMA,Common
2070,Nature's Claim,['G'],1,"[""'Instant'""]",,EMA,Common
2071,Necromentia,['B'],3,"[""'Sorcery'""]",,M21,Rare
2072,Shattering Spree,['R'],1,"[""'Sorcery'""]",,GPT,Uncommon
2073,Storm's Wrath,['R'],4,"[""'Sorcery'""]",,THB,Rare
2074,Void Snare,['U'],1,"[""'Sorcery'""]",,M15,Common
2075,Deglamer,['G'],2,"[""'Instant'""]",,MOR,Common
2076,Out of Air,['U'],4,"[""'Instant'""]",,LCI,Common
2077,Ray of Revelation,['W'],2,"[""'Instant'""]",,DKA,Common
2078,Raze the Effigy,['R'],1,"[""'Instant'""]",,MID,Common
2079,Unmake,"['B', 'W']",3,"[""'Instant'""]",,EVE,Common
2080,Banefire,['R'],1,"[""'Sorcery'""]",,M19,Rare
2081,Doom Whisperer,['B'],5,"[""'Creature'""]","[""'Nightmare'"", ""'Demon'""]",GRN,Mythic
2082,Callous Sell-Sword,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",WOE,Uncommon
2083,Circle of Confinement,['W'],2,"[""'Enchantment'""]",,VOW,Uncommon
2084,Dreadmaw's Ire,['R'],1,"[""'Instant'""]",,LCI,Uncommon
2085,Glistening Deluge,['B'],3,"[""'Sorcery'""]",,MOM,Uncommon
2086,Night Clubber,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",SNC,Uncommon
2087,Parasitic Grasp,['B'],2,"[""'Instant'""]",,VOW,Uncommon
2088,Firemind's Foresight,"['R', 'U']",7,"[""'Instant'""]",,RTR,Rare
2089,Ruination,['R'],4,"[""'Sorcery'""]",,ST,Rare
2090,Shared Summons,['G'],5,"[""'Instant'""]",,M20,Rare
2091,Sublime Epiphany,['U'],6,"[""'Instant'""]",,M21,Rare
2092,Thran Foundry,,1,"[""'Artifact'""]",,UD,Uncommon
2093,Wipe Away,['U'],3,"[""'Instant'""]",,TSR,Uncommon
2094,Blossoming Calm,['W'],1,"[""'Instant'""]",,MH2,Uncommon
2095,Exquisite Firecraft,['R'],3,"[""'Sorcery'""]",,ORI,Rare
2096,Oust,['W'],1,"[""'Sorcery'""]",,ROE,Uncommon
2097,Searing Blood,['R'],2,"[""'Instant'""]",,BNG,Uncommon
2098,The Filigree Sylex,,2,"[""'Legendary'"", ""'Artifact'""]",,ONE,Rare
2099,Coffin Purge,['B'],1,"[""'Instant'""]",,OD,Common
2100,Ghostfire,,3,"[""'Instant'""]",,FUT,Common
2101,Keep Watch,['U'],3,"[""'Instant'""]",,JUD,Common
2102,Revoke Existence,['W'],2,"[""'Sorcery'""]",,2XM,Common
2103,Wilt,['G'],2,"[""'Instant'""]",,IKO,Common
2104,Wrap in Vigor,['G'],2,"[""'Instant'""]",,FUT,Common
2105,Cinderclasm,['R'],2,"[""'Instant'""]",,ZNR,Uncommon
2106,Dark Betrayal,['B'],1,"[""'Instant'""]",,THS,Uncommon
2107,Giant Cindermaw,['R'],3,"[""'Creature'""]","[""'Dinosaur'"", ""'Beast'""]",BRO,Uncommon
2108,"Jaya, Fiery Negotiator",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jaya'""]",DMU,Mythic
2109,"Koth, Fire of Resistance",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Koth'""]",ONE,Rare
2110,Lantern Flare,['W'],2,"[""'Instant'""]",,VOW,Rare
2111,Obscura Interceptor,"['B', 'U', 'W']",4,"[""'Creature'""]","[""'Cephalid'"", ""'Wizard'""]",SNC,Rare
2112,Virtue's Ruin,['B'],3,"[""'Sorcery'""]",,V14,Mythic
2113,Crime // Punishment,"['W', 'B']",7,"[""'Sorcery'""]",,DIS,Rare
2114,Elixir of Immortality,,1,"[""'Artifact'""]",,M14,Uncommon
2115,Balance,['W'],2,"[""'Sorcery'""]",,VMA,Mythic
2116,Sickening Shoal,['B'],2,"[""'Instant'""]","[""'Arcane'""]",BOK,Rare
2117,Sphinx of the Steel Wind,"['B', 'U', 'W']",8,"[""'Artifact'"", ""'Creature'""]","[""'Sphinx'""]",PD3,Mythic
2118,Choking Sands,['B'],3,"[""'Sorcery'""]",,VMA,Common
2119,Echoing Ruin,['R'],2,"[""'Sorcery'""]",,DST,Common
2120,Geth's Verdict,['B'],2,"[""'Instant'""]",,NPH,Common
2121,Shrivel,['B'],2,"[""'Sorcery'""]",,MM2,Common
2122,Trespasser's Curse,['B'],2,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",AKH,Common
2123,Cathar Commando,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",MID,Common
2124,Destructive Revelry,"['G', 'R']",2,"[""'Instant'""]",,THS,Uncommon
2125,Thought Distortion,['B'],6,"[""'Sorcery'""]",,M20,Uncommon
2126,By Force,['R'],1,"[""'Sorcery'""]",,AKH,Uncommon
2127,Fracture,"['B', 'W']",2,"[""'Instant'""]",,STX,Uncommon
2128,Rootpath Purifier,['G'],4,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",PRM,Mythic
2129,Aria of Flame,['R'],3,"[""'Enchantment'""]",,MH1,Rare
2130,Essence Warden,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",PLC,Common
2131,Hijack,['R'],3,"[""'Sorcery'""]",,XLN,Common
2132,Wicked Akuba,['B'],2,"[""'Creature'""]","[""'Spirit'""]",CHK,Common
2133,Guardian of Faith,['W'],3,"[""'Creature'""]","[""'Spirit'"", ""'Knight'""]",AFR,Rare
2134,Ritual of Soot,['B'],4,"[""'Sorcery'""]",,GRN,Rare
2135,"Ruric Thar, the Unbowed","['G', 'R']",6,"[""'Legendary'"", ""'Creature'""]","[""'Ogre'"", ""'Warrior'""]",2X2,Rare
2136,Stormbreath Dragon,['R'],5,"[""'Creature'""]","[""'Dragon'""]",THS,Mythic
2137,Tainted Remedy,['B'],3,"[""'Enchantment'""]",,ORI,Rare
2138,"Vivien, Champion of the Wilds",['G'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Vivien'""]",WAR,Rare
2139,Vampires' Vengeance,['R'],3,"[""'Instant'""]",,VOW,Uncommon
2140,Yixlid Jailer,['B'],2,"[""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",PRM,Uncommon
2141,Court of Grace,['W'],4,"[""'Enchantment'""]",,CMR,Rare
2142,Humility,['W'],4,"[""'Enchantment'""]",,TPR,Mythic
2143,Ratchet Bomb,,2,"[""'Artifact'""]",,M14,Rare
2144,Stony Silence,['W'],2,"[""'Enchantment'""]",,ISD,Rare
2145,Xantid Swarm,['G'],1,"[""'Creature'""]","[""'Insect'""]",EMA,Rare
2146,Earthquake,['R'],1,"[""'Sorcery'""]",,M10,Rare
2147,Platinum Angel,,7,"[""'Artifact'"", ""'Creature'""]","[""'Angel'""]",M11,Mythic
2148,Thragtusk,['G'],5,"[""'Creature'""]","[""'Beast'""]",M13,Rare
2149,Turn the Earth,['G'],1,"[""'Instant'""]",,MID,Uncommon
2150,Bind the Monster,['U'],1,"[""'Enchantment'""]","[""'Aura'""]",KHM,Common
2151,Guardian Naga,['W'],7,"[""'Creature'""]","[""'Naga'""]",CLB,Common
2152,Hallow,['W'],1,"[""'Instant'""]",,DST,Common
2153,Spidersilk Armor,['G'],3,"[""'Enchantment'""]",,DDG,Common
2154,Forge Devil,['R'],1,"[""'Creature'""]","[""'Devil'""]",M15,Common
2155,Perilous Voyage,['U'],2,"[""'Instant'""]",,XLN,Uncommon
2156,Roast,['R'],2,"[""'Sorcery'""]",,DTK,Uncommon
2157,Sphinx of the Final Word,['U'],7,"[""'Creature'""]","[""'Sphinx'""]",OGW,Mythic
2158,Weathered Runestone,,2,"[""'Artifact'""]",,KHM,Uncommon
2159,"Zacama, Primal Calamity","['G', 'R', 'W']",9,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dinosaur'""]",RIX,Mythic
2160,Unchained Berserker,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Berserker'""]",M20,Uncommon
2161,Bill the Pony,['W'],4,"[""'Legendary'"", ""'Creature'""]","[""'Horse'""]",LTR,Uncommon
2162,Break the Ice,['B'],2,"[""'Sorcery'""]",,MH2,Uncommon
2163,Heroic Intervention,['G'],2,"[""'Instant'""]",,AER,Rare
2164,Run Afoul,['G'],1,"[""'Instant'""]",,M21,Common
2165,Trickbind,['U'],2,"[""'Instant'""]",,TSP,Rare
2166,Essence Scatter,['U'],2,"[""'Instant'""]",,DMU,Common
2167,Recruit the Worthy,['W'],1,"[""'Instant'""]",,MH1,Common
2168,Fiendslayer Paladin,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",M14,Rare
2169,Flowstone Infusion,['R'],1,"[""'Instant'""]",,DMU,Common
2170,Atraxa's Fall,['G'],2,"[""'Sorcery'""]",,MOM,Common
2171,Disruption Protocol,['U'],2,"[""'Instant'""]",,NEO,Common
2172,"Migloz, Maze Crusher","['G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",ONE,Rare
2173,Overcharged Amalgam,['U'],4,"[""'Creature'""]","[""'Zombie'"", ""'Horror'""]",VOW,Rare
2174,Staff of Compleation,,3,"[""'Artifact'""]",,ONE,Mythic
2175,Cataclysm,['W'],4,"[""'Sorcery'""]",,EX,Rare
2176,Council's Judgment,['W'],3,"[""'Sorcery'""]",,VMA,Rare
2177,The Battle of Bywater,['W'],3,"[""'Sorcery'""]",,LTR,Rare
2178,Circle of Protection: Green,['W'],2,"[""'Enchantment'""]",,7E,Common
2179,Divest,['B'],1,"[""'Sorcery'""]",,2XM,Common
2180,Fangren Marauder,['G'],6,"[""'Creature'""]","[""'Beast'""]",MBS,Common
2181,Sunlance,['W'],1,"[""'Sorcery'""]",,TSR,Common
2182,"Davriel, Rogue Shadowmage",['B'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Davriel'""]",WAR,Uncommon
2183,Experimental Frenzy,['R'],4,"[""'Enchantment'""]",,GRN,Rare
2184,Manaform Hellkite,['R'],4,"[""'Creature'""]","[""'Dragon'""]",VOW,Mythic
2185,Noxious Grasp,['B'],2,"[""'Instant'""]",,M20,Uncommon
2186,Radiant Flames,['R'],3,"[""'Sorcery'""]",,BFZ,Rare
2187,The Raven Man,['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",DMU,Rare
2188,Angelfire Ignition,"['R', 'W']",3,"[""'Sorcery'""]",,MID,Rare
2189,Valorous Stance,['W'],2,"[""'Instant'""]",,VOW,Uncommon
2190,Empty-Shrine Kannushi,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",BOK,Uncommon
2191,Spatial Contortion,,2,"[""'Instant'""]",,PRM,Uncommon
2192,Kor Firewalker,['W'],2,"[""'Creature'""]","[""'Kor'"", ""'Soldier'""]",PRM,Uncommon
2193,Misery's Shadow,['B'],2,"[""'Creature'""]","[""'Shade'""]",BRO,Rare
2194,Carnage Tyrant,['G'],6,"[""'Creature'""]","[""'Dinosaur'""]",XLN,Mythic
2195,Elspeth Conquers Death,['W'],5,"[""'Enchantment'""]","[""'Saga'""]",THB,Rare
2196,Settle the Wreckage,['W'],4,"[""'Instant'""]",,XLN,Rare
2197,Shapers' Sanctuary,['G'],1,"[""'Enchantment'""]",,XLN,Rare
2198,Starnheim Unleashed,['W'],4,"[""'Sorcery'""]",,KHM,Mythic
2199,Aspirant's Ascent,['U'],1,"[""'Instant'""]",,ONE,Common
2200,Petrified Field,,0,"[""'Land'""]",,OD,Rare
2201,Chains of Mephistopheles,['B'],2,"[""'Enchantment'""]",,PRM,Rare
2202,Goblin War Strike,['R'],1,"[""'Sorcery'""]",,SCG,Common
2203,Jeska's Will,['R'],3,"[""'Sorcery'""]",,PRM,Rare
2204,Plaguecrafter,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",GRN,Uncommon
2205,Reverent Silence,['G'],4,"[""'Sorcery'""]",,NE,Common
2206,Drana and Linvala,"['B', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Vampire'"", ""'Angel'""]",MOM,Rare
2207,Phyrexian Fleshgorger,,7,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Wurm'""]",BRO,Mythic
2208,Grim Discovery,['B'],2,"[""'Sorcery'""]",,ZEN,Common
2209,"Karn, Scion of Urza",,4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Karn'""]",DAR,Mythic
2210,Boom // Bust,['R'],8,"[""'Sorcery'""]",,PLC,Rare
2211,Deflecting Palm,"['R', 'W']",2,"[""'Instant'""]",,KTK,Rare
2212,Nemesis of Mortals,['G'],6,"[""'Creature'""]","[""'Snake'""]",THS,Uncommon
2213,Gleeful Sabotage,['G'],2,"[""'Sorcery'""]",,SHM,Common
2214,Sandstorm,['G'],1,"[""'Instant'""]",,DMR,Common
2215,Viridian Longbow,,1,"[""'Artifact'""]","[""'Equipment'""]",MRD,Common
2216,Leyline of Combustion,['R'],4,"[""'Enchantment'""]",,M20,Rare
2217,Aven Mindcensor,['W'],3,"[""'Creature'""]","[""'Bird'"", ""'Wizard'""]",TSR,Uncommon
2218,Bone Shards,['B'],1,"[""'Sorcery'""]",,MH2,Common
2219,Court of Garenbrig,['G'],3,"[""'Enchantment'""]",,WOC,Rare
2220,Kozilek's Return,,3,"[""'Instant'""]",,OGW,Mythic
2221,Nether Void,['B'],4,"[""'World'"", ""'Enchantment'""]",,ME3,Rare
2222,"Ulamog, the Infinite Gyre",,11,"[""'Legendary'"", ""'Creature'""]","[""'Eldrazi'""]",MM2,Mythic
2223,Fry,['R'],2,"[""'Instant'""]",,M20,Uncommon
2224,Mirrorshell Crab,['U'],7,"[""'Artifact'"", ""'Creature'""]","[""'Crab'""]",NEO,Common
2225,"Ao, the Dawn Sky",['W'],5,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Spirit'""]",NEO,Mythic
2226,Bladecoil Serpent,,6,"[""'Artifact'"", ""'Creature'""]","[""'Serpent'""]",BRO,Mythic
2227,Blue Sun's Twilight,['U'],2,"[""'Sorcery'""]",,ONE,Rare
2228,Sword of Once and Future,,3,"[""'Artifact'""]","[""'Equipment'""]",MOM,Mythic
2229,The Kami War,"['B', 'G', 'R', 'U', 'W']",6,"[""'Enchantment'""]","[""'Saga'""]",NEO,Mythic
2230,Firestorm,['R'],1,"[""'Instant'""]",,WL,Rare
2231,Scavenger Grounds,,0,"[""'Land'""]","[""'Desert'""]",HOU,Rare
2232,Vendilion Clique,['U'],3,"[""'Legendary'"", ""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",MOR,Rare
2233,Spire Golem,,6,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",DST,Common
2234,Sedgemoor Witch,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Warlock'""]",STX,Rare
2235,Elspeth Resplendent,['W'],5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Elspeth'""]",SNC,Mythic
2236,Homeward Path,,0,"[""'Land'""]",,C13,Rare
2237,Trading Post,,4,"[""'Artifact'""]",,M14,Rare
2238,Turn Aside,['U'],1,"[""'Instant'""]",,EMN,Common
2239,"Keranos, God of Storms","['R', 'U']",5,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'God'""]",JOU,Mythic
2240,Electrostatic Infantry,['R'],2,"[""'Creature'""]","[""'Dwarf'"", ""'Wizard'""]",DMU,Uncommon
2241,"Kataki, War's Wage",['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Spirit'""]",SOK,Rare
2242,Krosan Grip,['G'],3,"[""'Instant'""]",,TSR,Uncommon
2243,Peacekeeper,['W'],3,"[""'Creature'""]","[""'Human'""]",WL,Rare
2244,Sword of Light and Shadow,,3,"[""'Artifact'""]","[""'Equipment'""]",DST,Rare
2245,Tsabo's Web,,2,"[""'Artifact'""]",,IN,Rare
2246,Swan Song,['U'],1,"[""'Instant'""]",,THS,Rare
2247,Elder Gargaroth,['G'],5,"[""'Creature'""]","[""'Beast'""]",M21,Mythic
2248,"Xenagos, the Reveler","['G', 'R']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Xenagos'""]",THS,Mythic
2249,Spore Frog,['G'],1,"[""'Creature'""]","[""'Frog'""]",MH1,Common
2250,Crumble to Dust,,4,"[""'Sorcery'""]",,BFZ,Uncommon
2251,Rakdos Charm,"['B', 'R']",2,"[""'Instant'""]",,RTR,Uncommon
2252,Mystic Remora,['U'],1,"[""'Enchantment'""]",,DMR,Rare
2253,Light of Hope,['W'],1,"[""'Instant'""]",,IKO,Common
2254,Goblin Gardener,['R'],4,"[""'Creature'""]","[""'Goblin'""]",7E,Common
2255,Ravenform,['U'],3,"[""'Sorcery'""]",,KHM,Common
2256,Shenanigans,['R'],2,"[""'Sorcery'""]",,MH1,Common
2257,Sorcerous Spyglass,,2,"[""'Artifact'""]",,LCI,Uncommon
2258,Harsh Mentor,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",AKH,Rare
2259,Scattershot,['R'],3,"[""'Instant'""]",,SCG,Common
2260,Archangel of Thune,['W'],5,"[""'Creature'""]","[""'Angel'""]",M14,Mythic
2261,Kraul Harpooner,['G'],2,"[""'Creature'""]","[""'Insect'"", ""'Warrior'""]",GRN,Uncommon
2262,Shefet Monitor,['G'],6,"[""'Creature'""]","[""'Lizard'""]",AKH,Uncommon
2263,Llanowar Loamspeaker,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",DMU,Rare
2264,Aboleth Spawn,['U'],3,"[""'Creature'""]","[""'Fish'"", ""'Horror'""]",CLB,Rare
2266,Court of Locthwain,['B'],4,"[""'Enchantment'""]",,WOC,Rare
2267,From the Ashes,['R'],4,"[""'Sorcery'""]",,C13,Rare
2268,Dawn Charm,['W'],2,"[""'Instant'""]",,PLC,Common
2269,Death Speakers,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",MED,Common
2270,"Akal Pakal, First Among Equals",['U'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Advisor'""]",LCI,Rare
2271,Fade from History,['G'],4,"[""'Sorcery'""]",,BRO,Rare
2272,Holy Light,['W'],3,"[""'Instant'""]",,MED,Common
2273,"Angrath, the Flame-Chained","['B', 'R']",5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Angrath'""]",RIX,Mythic
2274,Cindervines,"['G', 'R']",2,"[""'Enchantment'""]",,RNA,Rare
2275,Gruul Charm,"['G', 'R']",2,"[""'Instant'""]",,GTC,Uncommon
2276,Stronghold Gambit,['R'],2,"[""'Sorcery'""]",,NE,Rare
2277,Unified Will,['U'],2,"[""'Instant'""]",,ROE,Uncommon
2278,Curse of the Pierced Heart,['R'],2,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",ISD,Common
2279,Rampage of the Clans,['G'],4,"[""'Instant'""]",,RNA,Rare
2280,Rampaging War Mammoth,['R'],7,"[""'Creature'""]","[""'Elephant'""]",LTC,Rare
2281,Sakura-Tribe Elder,['G'],2,"[""'Creature'""]","[""'Snake'"", ""'Shaman'""]",CHK,Common
2282,Tunnel Ignus,['R'],2,"[""'Creature'""]","[""'Elemental'""]",SOM,Rare
2283,Cavalry Drillmaster,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",M19,Common
2284,"Kotose, the Silent Spider","['B', 'U']",5,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Ninja'""]",NEO,Rare
2285,Lantern of the Lost,,1,"[""'Artifact'""]",,VOW,Uncommon
2286,Massacre Girl,['B'],5,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Assassin'""]",WAR,Rare
2287,Mortify,"['B', 'W']",3,"[""'Instant'""]",,RNA,Uncommon
2288,Soul Sear,['R'],3,"[""'Instant'""]",,M21,Uncommon
2289,Distress,['B'],2,"[""'Sorcery'""]",,M12,Common
2290,Razor Golem,,6,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",DST,Common
2291,Doomskar,['W'],5,"[""'Sorcery'""]",,KHM,Rare
2292,Embereth Shieldbreaker,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",ELD,Uncommon
2293,"Erebos, God of the Dead",['B'],4,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'God'""]",THS,Mythic
2294,Skylasher,['G'],2,"[""'Creature'""]","[""'Insect'""]",DGM,Rare
2295,"Zirda, the Dawnwaker","['R', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'"", ""'Fox'""]",IKO,Rare
2296,Mindlink Mech,['U'],3,"[""'Artifact'""]","[""'Vehicle'""]",NEO,Rare
2297,Ghostly Prison,['W'],3,"[""'Enchantment'""]",,CHK,Uncommon
2298,Tendrils of Corruption,['B'],4,"[""'Instant'""]",,TSR,Common
2299,Cyclonic Rift,['U'],2,"[""'Instant'""]",,RTR,Rare
2300,Cankerbloom,['G'],2,"[""'Creature'""]","[""'Phyrexian'"", ""'Fungus'""]",ONE,Uncommon
2301,Jack-o'-Lantern,,1,"[""'Artifact'""]",,MID,Common
2302,Invoke the Winds,['U'],5,"[""'Sorcery'""]",,NEO,Rare
2303,Rankle's Prank,['B'],4,"[""'Sorcery'""]",,WOE,Rare
2304,Dystopia,['B'],3,"[""'Enchantment'""]",,ME2,Rare
2305,Leyline of Anticipation,['U'],4,"[""'Enchantment'""]",,M11,Rare
2306,"Aeve, Progenitor Ooze",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Ooze'""]",MH2,Rare
2307,Pyroclasm,['R'],2,"[""'Sorcery'""]",,A25,Uncommon
2308,Tome Scour,['U'],1,"[""'Sorcery'""]",,M14,Common
2309,Sunder the Gateway,['W'],2,"[""'Sorcery'""]",,MOM,Common
2265,Altar Of Dementia,,2,['Artifact'],,BRR,Mythic
