card id,card name,colors,cmc,type,subtype,MTGO_id,cardset,rarity,foil,latest price
1960,Curse of the Bloody Tome,['U'],3,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",42536,ISD,Common,0,0.002
1961,Flaring Pain,['R'],2,"[""'Instant'""]",,17516,JUD,Common,0,2.18
1962,Lifelink,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",41245,M12,Common,0,0.002
1963,Return to Nature,['G'],2,"[""'Instant'""]",,93382,MID,Common,0,0.002
1964,Seal of Primordium,['G'],2,"[""'Enchantment'""]",,86831,TSR,Common,0,0.002
1965,Smash to Smithereens,['R'],2,"[""'Instant'""]",,59675,PRM,Common,0,0.002
1966,Spirit Link,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",107547,DMR,Common,0,0.002
1967,Stormbound Geist,['U'],3,"[""'Creature'""]","[""'Spirit'""]",43309,DKA,Common,0,0.002
1968,Underworld Rage-Hound,['R'],2,"[""'Creature'""]","[""'Elemental'"", ""'Dog'""]",79450,THB,Common,0,0.002
1969,Vitality Charm,['G'],1,"[""'Instant'""]",,18141,ONS,Common,0,0.002
1970,Adanto Vanguard,['W'],2,"[""'Creature'""]","[""'Vampire'"", ""'Soldier'""]",65012,XLN,Uncommon,0,0.003
1971,Aether Gust,['U'],2,"[""'Instant'""]",,72983,M20,Uncommon,0,0.005
1972,Anger of the Gods,['R'],3,"[""'Sorcery'""]",,101689,2X2,Rare,1,0.02
1973,"Brimaz, King of Oreskos",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Soldier'""]",51739,BNG,Mythic,0,0.67
1974,Crackling Drake,"['R', 'U']",4,"[""'Creature'""]","[""'Drake'""]",69699,GRN,Uncommon,0,0.003
1975,Disdainful Stroke,['U'],2,"[""'Instant'""]",,98297,SNC,Common,0,0.002
1976,Dragonlord Dromoka,"['G', 'W']",6,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dragon'""]",55992,DTK,Mythic,0,0.22
1977,Dream Trawler,"['U', 'W']",6,"[""'Creature'""]","[""'Sphinx'""]",79552,THB,Rare,0,0.006
1978,Eidolon of Rhetoric,['W'],3,"[""'Enchantment'"", ""'Creature'""]","[""'Spirit'""]",52232,JOU,Uncommon,0,0.03
1979,Goblin Chainwhirler,['R'],3,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",67723,DAR,Rare,0,0.007
1980,Hushbringer,['W'],2,"[""'Creature'""]","[""'Faerie'""]",78128,ELD,Rare,0,0.06
1981,"Jegantha, the Wellspring","['G', 'R']",5,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'"", ""'Elk'""]",80453,IKO,Rare,0,0.08
1982,Languish,['B'],4,"[""'Sorcery'""]",,58156,ORI,Rare,0,0.02
1983,Leyline of Sanctity,['W'],4,"[""'Enchantment'""]",,37344,M11,Rare,0,0.62
1984,Narset's Reversal,['U'],2,"[""'Instant'""]",,71730,WAR,Rare,0,0.16
1985,"Obosh, the Preypiercer","['B', 'R']",5,"[""'Legendary'"", ""'Creature'""]","[""'Hellion'"", ""'Horror'""]",80465,IKO,Rare,0,0.006
1986,Regal Caracal,['W'],5,"[""'Creature'""]","[""'Cat'""]",63650,AKH,Rare,0,0.006
1987,Rending Volley,['R'],1,"[""'Instant'""]",,56265,DTK,Uncommon,1,0.36
1988,"Saheeli, Sublime Artificer","['R', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Saheeli'""]",72074,WAR,Uncommon,0,0.003
1989,Showdown of the Skalds,"['R', 'W']",4,"[""'Enchantment'""]","[""'Saga'""]",87801,KHM,Rare,0,0.18
1990,Summary Dismissal,['U'],4,"[""'Instant'""]",,61324,EMN,Rare,0,0.006
1991,Test of Talents,['U'],2,"[""'Instant'""]",,88595,STX,Uncommon,0,0.003
1992,Witness Protection,['U'],1,"[""'Enchantment'""]","[""'Aura'""]",98351,SNC,Common,0,0.002
1993,Knockout Blow,['W'],3,"[""'Instant'""]",,98259,SNC,Uncommon,0,0.003
1994,Lithomantic Barrage,['R'],1,"[""'Sorcery'""]",,110168,MOM,Uncommon,0,0.003
1995,Phyrexian Arena,['B'],3,"[""'Enchantment'""]",,106423,ONE,Rare,0,0.007
1996,Urabrask's Forge,['R'],3,"[""'Artifact'""]",,106522,ONE,Rare,1,0.26
1997,Argentum Masticore,,5,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Masticore'""]",106021,ONE,Rare,0,0.007
1998,Mycosynth Lattice,,6,"[""'Artifact'""]",,20585,DST,Rare,0,0.007
1999,Court of Ardenvale,['W'],4,"[""'Enchantment'""]",,116974,WOC,Rare,0,0.49
2000,Curse of Silence,['W'],1,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",92954,MID,Rare,0,0.008
2001,"Iona, Shield of Emeria",['W'],9,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",34614,ZEN,Mythic,0,0.03
2002,Kiora's Dismissal,['U'],1,"[""'Instant'""]",,52208,JOU,Uncommon,0,0.003
2003,Stern Dismissal,['U'],1,"[""'Instant'""]",,79260,THB,Common,0,0.002
2004,Submerge,['U'],5,"[""'Instant'""]",,13795,NE,Uncommon,0,3.36
2005,Tivadar of Thorn,['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Knight'""]",25753,TSP,Rare,0,0.006
2006,"Tourach, Dread Cantor",['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",90577,MH2,Mythic,0,0.85
2007,Winter Orb,,2,"[""'Artifact'""]",,27842,MED,Rare,1,1.54
2008,Ancient Grudge,['R'],2,"[""'Instant'""]",,86665,TSR,Common,0,0.002
2009,Celestial Purge,['W'],2,"[""'Instant'""]",,57122,MM2,Uncommon,0,0.003
2010,Crack the Earth,['R'],1,"[""'Sorcery'""]","[""'Arcane'""]",21839,BOK,Common,0,0.002
2011,Drannith Magistrate,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",80031,IKO,Rare,0,2.3
2012,Eliminate,['B'],2,"[""'Instant'""]",,89117,STA,Uncommon,0,0.003
2013,Extirpate,['B'],1,"[""'Instant'""]",,26421,PLC,Rare,0,0.03
2014,Liquimetal Coating,,2,"[""'Artifact'""]",,104474,BRR,Uncommon,0,0.003
2015,Sanctifier en-Vec,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",90423,MH2,Rare,0,0.46
2016,Spellskite,,2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",39778,NPH,Rare,0,0.06
2017,Sundering Titan,,8,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",20305,DST,Rare,0,0.01
2018,Circle of Protection: Blue,['W'],2,"[""'Enchantment'""]",,19293,8ED,Uncommon,0,0.06
2019,Coalition Honor Guard,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Flagbearer'""]",60661,EMA,Common,0,0.003
2020,Crimson Acolyte,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",14679,IN,Common,0,8.2
2021,Curse of Chains,"['U', 'W']",2,"[""'Enchantment'""]","[""'Aura'""]",29461,SHM,Common,0,0.002
2022,Dust to Dust,['W'],3,"[""'Sorcery'""]",,27955,MED,Common,0,5.16
2023,Envelop,['U'],1,"[""'Instant'""]",,17452,JUD,Common,0,0.01
2024,Introduction to Prophecy,,3,"[""'Sorcery'""]","[""'Lesson'""]",88483,STX,Common,0,0.002
2025,Last Breath,['W'],2,"[""'Instant'""]",,101514,2X2,Common,0,0.002
2026,Nature's Chant,"['G', 'W']",2,"[""'Instant'""]",,72792,MH1,Common,0,0.002
2027,Obsidian Acolyte,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",14507,IN,Common,0,4.91
2028,Rotten Reunion,['B'],1,"[""'Instant'""]",,93200,MID,Common,0,0.002
2029,Scattershot Archer,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Archer'""]",31893,CON,Common,0,0.04
2030,Standard Bearer,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Flagbearer'""]",16076,AP,Common,0,2.16
2031,Steel Sabotage,['U'],1,"[""'Instant'""]",,82174,2XM,Common,0,0.002
2032,Tectonic Hazard,['R'],1,"[""'Sorcery'""]",,118162,LCI,Common,0,0.002
2033,Troublemaker Ouphe,['G'],2,"[""'Creature'""]","[""'Ouphe'""]",116730,WOE,Common,0,0.002
2034,"Ashiok, Dream Render","['B', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ashiok'""]",72062,WAR,Uncommon,0,0.005
2035,Banewhip Punisher,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",64602,HOU,Uncommon,0,0.003
2036,Knight of Dusk's Shadow,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",102668,DMU,Uncommon,0,0.003
2037,Nimble Larcenist,"['B', 'U', 'W']",3,"[""'Creature'""]","[""'Bird'"", ""'Rogue'""]",98629,SNC,Uncommon,0,0.003
2038,Notion Thief,"['B', 'U']",4,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",48332,DGM,Rare,0,0.007
2039,Ray of Enfeeblement,['B'],1,"[""'Instant'""]",,91734,AFR,Uncommon,0,0.003
2040,"Reidane, God of the Worthy",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",87363,KHM,Rare,0,0.17
2041,Remorseful Cleric,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",68227,M19,Rare,0,0.008
2042,Young Pyromancer,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",101746,2X2,Uncommon,0,0.003
2043,Boon-Bringer Valkyrie,['W'],5,"[""'Creature'""]","[""'Angel'"", ""'Warrior'""]",109812,MOM,Rare,0,0.006
2044,"Kura, the Boundless Sky",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Spirit'""]",97342,NEO,Mythic,0,0.02
2045,Malicious Eclipse,['B'],3,"[""'Sorcery'""]",,118028,LCI,Uncommon,0,0.003
2046,Metropolis Reformer,['W'],3,"[""'Creature'""]","[""'Angel'"", ""'Cleric'""]",109042,MAT,Rare,0,0.006
2047,Obstinate Baloth,['G'],4,"[""'Creature'""]","[""'Beast'""]",104992,BRO,Uncommon,0,0.003
2048,Pilfer,['B'],2,"[""'Sorcery'""]",,102680,DMU,Uncommon,0,0.003
2049,Rebel Salvo,['R'],3,"[""'Instant'""]",,106503,ONE,Uncommon,0,0.003
2050,Sunset Revelry,['W'],2,"[""'Sorcery'""]",,93006,MID,Uncommon,0,0.003
2051,Twisted Fealty,['R'],3,"[""'Sorcery'""]",,116636,WOE,Uncommon,0,0.003
2052,Archon of Absolution,['W'],4,"[""'Creature'""]","[""'Archon'""]",78092,ELD,Uncommon,0,0.003
2053,Lurrus of the Dream-Den,"['B', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Nightmare'""]",80461,IKO,Rare,0,0.03
2054,Soul Rend,['B'],2,"[""'Instant'""]",,7320,MI,Uncommon,1,0.86
2055,Tarfire,['R'],1,"[""'Tribal'"", ""'Instant'""]","[""'Goblin'""]",28299,LRW,Common,0,0.002
2056,Chill,['U'],2,"[""'Enchantment'""]",,10121,TE,Uncommon,0,0.86
2057,Court of Cunning,['U'],3,"[""'Enchantment'""]",,85980,PRM,Rare,0,1.6099999999999999
2058,Dead of Winter,['B'],3,"[""'Sorcery'""]",,72542,MH1,Rare,0,0.01
2059,Force of Despair,['B'],3,"[""'Instant'""]",,72557,MH1,Rare,1,0.33
2060,Goblin Settler,['R'],4,"[""'Creature'""]","[""'Goblin'""]",52823,VMA,Uncommon,0,0.003
2061,Maddening Hex,['R'],3,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",92550,AFC,Rare,0,2.79
2062,Peer into the Abyss,['B'],7,"[""'Sorcery'""]",,81461,M21,Rare,0,0.007
2063,Professor Onyx,['B'],6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Liliana'""]",88643,STX,Mythic,0,0.09
2064,Rough // Tumble,['R'],8,"[""'Sorcery'""]",,86747,TSR,Uncommon,0,0.003
2065,Sudden Edict,['B'],2,"[""'Instant'""]",,90573,MH2,Uncommon,0,0.003
2066,Surge Node,,1,"[""'Artifact'""]",,82622,2XM,Common,0,0.002
2067,Firespout,"['G', 'R']",3,"[""'Sorcery'""]",,29637,SHM,Uncommon,0,0.004
2068,Geist of Saint Traft,"['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",42824,ISD,Mythic,0,0.03
2069,Ingot Chewer,['R'],5,"[""'Creature'""]","[""'Elemental'""]",70343,UMA,Common,0,0.002
2070,Nature's Claim,['G'],1,"[""'Instant'""]",,60843,EMA,Common,0,0.005
2071,Necromentia,['B'],3,"[""'Sorcery'""]",,81460,M21,Rare,1,0.52
2072,Shattering Spree,['R'],1,"[""'Sorcery'""]",,23865,GPT,Uncommon,0,0.39
2073,Storm's Wrath,['R'],4,"[""'Sorcery'""]",,79438,THB,Rare,0,0.006
2074,Void Snare,['U'],1,"[""'Sorcery'""]",,53496,M15,Common,0,0.002
2075,Deglamer,['G'],2,"[""'Instant'""]",,28953,MOR,Common,1,0.26
2076,Out of Air,['U'],4,"[""'Instant'""]",,117938,LCI,Common,0,0.002
2077,Ray of Revelation,['W'],2,"[""'Instant'""]",,43257,DKA,Common,0,0.002
2078,Raze the Effigy,['R'],1,"[""'Instant'""]",,93284,MID,Common,0,0.002
2079,Unmake,"['B', 'W']",3,"[""'Instant'""]",,29966,EVE,Common,0,0.08
2080,Banefire,['R'],1,"[""'Sorcery'""]",,68421,M19,Rare,0,0.006
2081,Doom Whisperer,['B'],5,"[""'Creature'""]","[""'Nightmare'"", ""'Demon'""]",69511,GRN,Mythic,0,0.03
2082,Callous Sell-Sword,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",116788,WOE,Uncommon,0,0.003
2083,Circle of Confinement,['W'],2,"[""'Enchantment'""]",,94296,VOW,Uncommon,0,0.003
2084,Dreadmaw's Ire,['R'],1,"[""'Instant'""]",,118112,LCI,Uncommon,0,0.003
2085,Glistening Deluge,['B'],3,"[""'Sorcery'""]",,110050,MOM,Uncommon,0,0.003
2086,Night Clubber,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",98397,SNC,Uncommon,0,0.003
2087,Parasitic Grasp,['B'],2,"[""'Instant'""]",,94574,VOW,Uncommon,0,0.003
2088,Firemind's Foresight,"['R', 'U']",7,"[""'Instant'""]",,46771,RTR,Rare,0,0.006
2089,Ruination,['R'],4,"[""'Sorcery'""]",,10353,ST,Rare,0,0.96
2090,Shared Summons,['G'],5,"[""'Instant'""]",,73285,M20,Rare,0,0.006
2091,Sublime Epiphany,['U'],6,"[""'Instant'""]",,81375,M21,Rare,0,0.006
2092,Thran Foundry,,1,"[""'Artifact'""]",,13007,UD,Uncommon,0,0.006
2093,Wipe Away,['U'],3,"[""'Instant'""]",,86563,TSR,Uncommon,0,0.003
2094,Blossoming Calm,['W'],1,"[""'Instant'""]",,90383,MH2,Uncommon,0,0.003
2095,Exquisite Firecraft,['R'],3,"[""'Sorcery'""]",,58017,ORI,Rare,1,0.67
2096,Oust,['W'],1,"[""'Sorcery'""]",,36682,ROE,Uncommon,0,0.003
2097,Searing Blood,['R'],2,"[""'Instant'""]",,51833,BNG,Uncommon,0,0.24
2098,The Filigree Sylex,,2,"[""'Legendary'"", ""'Artifact'""]",,106670,ONE,Rare,1,0.01
2099,Coffin Purge,['B'],1,"[""'Instant'""]",,16803,OD,Common,0,0.004
2100,Ghostfire,,3,"[""'Instant'""]",,26816,FUT,Common,0,0.002
2101,Keep Watch,['U'],3,"[""'Instant'""]",,17446,JUD,Common,0,0.004
2102,Revoke Existence,['W'],2,"[""'Sorcery'""]",,82090,2XM,Common,0,0.002
2103,Wilt,['G'],2,"[""'Instant'""]",,80361,IKO,Common,0,0.002
2104,Wrap in Vigor,['G'],2,"[""'Instant'""]",,26680,FUT,Common,0,0.003
2105,Cinderclasm,['R'],2,"[""'Instant'""]",,83245,ZNR,Uncommon,0,0.003
2106,Dark Betrayal,['B'],1,"[""'Instant'""]",,50622,THS,Uncommon,0,0.003
2107,Giant Cindermaw,['R'],3,"[""'Creature'""]","[""'Dinosaur'"", ""'Beast'""]",104890,BRO,Uncommon,0,0.003
2108,"Jaya, Fiery Negotiator",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jaya'""]",102742,DMU,Mythic,0,0.17
2109,"Koth, Fire of Resistance",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Koth'""]",106491,ONE,Rare,0,0.007
2110,Lantern Flare,['W'],2,"[""'Instant'""]",,94338,VOW,Rare,0,0.006
2111,Obscura Interceptor,"['B', 'U', 'W']",4,"[""'Creature'""]","[""'Cephalid'"", ""'Wizard'""]",98637,SNC,Rare,0,0.006
2112,Virtue's Ruin,['B'],3,"[""'Sorcery'""]",,53915,V14,Mythic,0,12.87
2113,Crime // Punishment,"['W', 'B']",7,"[""'Sorcery'""]",,24355,DIS,Rare,0,0.007
2114,Elixir of Immortality,,1,"[""'Artifact'""]",,49217,M14,Uncommon,0,0.003
2115,Balance,['W'],2,"[""'Sorcery'""]",,53242,VMA,Mythic,1,0.02
2116,Sickening Shoal,['B'],2,"[""'Instant'""]","[""'Arcane'""]",21683,BOK,Rare,0,0.007
2117,Sphinx of the Steel Wind,"['B', 'U', 'W']",8,"[""'Artifact'"", ""'Creature'""]","[""'Sphinx'""]",43112,PD3,Mythic,1,0.01
2118,Choking Sands,['B'],3,"[""'Sorcery'""]",,52605,VMA,Common,0,0.002
2119,Echoing Ruin,['R'],2,"[""'Sorcery'""]",,20361,DST,Common,0,0.002
2120,Geth's Verdict,['B'],2,"[""'Instant'""]",,39736,NPH,Common,0,0.008
2121,Shrivel,['B'],2,"[""'Sorcery'""]",,57190,MM2,Common,0,0.002
2122,Trespasser's Curse,['B'],2,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",63826,AKH,Common,0,0.002
2123,Cathar Commando,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",92942,MID,Common,0,0.002
2124,Destructive Revelry,"['G', 'R']",2,"[""'Instant'""]",,50428,THS,Uncommon,0,0.003
2125,Thought Distortion,['B'],6,"[""'Sorcery'""]",,73133,M20,Uncommon,0,0.003
2126,By Force,['R'],1,"[""'Sorcery'""]",,63848,AKH,Uncommon,0,0.003
2127,Fracture,"['B', 'W']",2,"[""'Instant'""]",,88883,STX,Uncommon,0,0.003
2128,Rootpath Purifier,['G'],4,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",105766,PRM,Mythic,0,1.6
2129,Aria of Flame,['R'],3,"[""'Enchantment'""]",,72608,MH1,Rare,0,0.008
2130,Essence Warden,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",26281,PLC,Common,0,0.02
2131,Hijack,['R'],3,"[""'Sorcery'""]",,65312,XLN,Common,0,0.002
2132,Wicked Akuba,['B'],2,"[""'Creature'""]","[""'Spirit'""]",21113,CHK,Common,0,0.002
2133,Guardian of Faith,['W'],3,"[""'Creature'""]","[""'Spirit'"", ""'Knight'""]",91538,AFR,Rare,0,0.07
2134,Ritual of Soot,['B'],4,"[""'Sorcery'""]",,69541,GRN,Rare,0,0.006
2135,"Ruric Thar, the Unbowed","['G', 'R']",6,"[""'Legendary'"", ""'Creature'""]","[""'Ogre'"", ""'Warrior'""]",102026,2X2,Rare,0,0.006
2136,Stormbreath Dragon,['R'],5,"[""'Creature'""]","[""'Dragon'""]",50522,THS,Mythic,0,0.007
2137,Tainted Remedy,['B'],3,"[""'Enchantment'""]",,57952,ORI,Rare,0,0.006
2138,"Vivien, Champion of the Wilds",['G'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Vivien'""]",71966,WAR,Rare,0,0.007
2139,Vampires' Vengeance,['R'],3,"[""'Instant'""]",,94704,VOW,Uncommon,0,0.003
2140,Yixlid Jailer,['B'],2,"[""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",36068,PRM,Uncommon,0,0.003
2141,Court of Grace,['W'],4,"[""'Enchantment'""]",,84815,CMR,Rare,1,1.33
2142,Humility,['W'],4,"[""'Enchantment'""]",,56658,TPR,Mythic,0,1.97
2143,Ratchet Bomb,,2,"[""'Artifact'""]",,49231,M14,Rare,0,0.007
2144,Stony Silence,['W'],2,"[""'Enchantment'""]",,42778,ISD,Rare,0,0.02
2145,Xantid Swarm,['G'],1,"[""'Creature'""]","[""'Insect'""]",60808,EMA,Rare,1,0.2
2146,Earthquake,['R'],1,"[""'Sorcery'""]",,32685,M10,Rare,0,0.006
2147,Platinum Angel,,7,"[""'Artifact'"", ""'Creature'""]","[""'Angel'""]",37546,M11,Mythic,0,0.006
2148,Thragtusk,['G'],5,"[""'Creature'""]","[""'Beast'""]",45582,M13,Rare,0,0.007
2149,Turn the Earth,['G'],1,"[""'Instant'""]",,93406,MID,Uncommon,0,0.003
2150,Bind the Monster,['U'],1,"[""'Enchantment'""]","[""'Aura'""]",87421,KHM,Common,0,0.002
2151,Guardian Naga,['W'],7,"[""'Creature'""]","[""'Naga'""]",100038,CLB,Common,0,1.87
2152,Hallow,['W'],1,"[""'Instant'""]",,20335,DST,Common,0,0.002
2153,Spidersilk Armor,['G'],3,"[""'Enchantment'""]",,40186,DDG,Common,0,0.62
2154,Forge Devil,['R'],1,"[""'Creature'""]","[""'Devil'""]",53402,M15,Common,0,0.002
2155,Perilous Voyage,['U'],2,"[""'Instant'""]",,65146,XLN,Uncommon,0,0.003
2156,Roast,['R'],2,"[""'Sorcery'""]",,56320,DTK,Uncommon,0,0.003
2157,Sphinx of the Final Word,['U'],7,"[""'Creature'""]","[""'Sphinx'""]",59613,OGW,Mythic,0,0.006
2158,Weathered Runestone,,2,"[""'Artifact'""]",,87837,KHM,Uncommon,0,0.003
2159,"Zacama, Primal Calamity","['G', 'R', 'W']",9,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dinosaur'""]",66811,RIX,Mythic,0,0.06
2160,Unchained Berserker,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Berserker'""]",73227,M20,Uncommon,0,0.003
2161,Bill the Pony,['W'],4,"[""'Legendary'"", ""'Creature'""]","[""'Horse'""]",111916,LTR,Uncommon,0,0.003
2162,Break the Ice,['B'],2,"[""'Sorcery'""]",,90527,MH2,Uncommon,0,0.003
2163,Heroic Intervention,['G'],2,"[""'Instant'""]",,62803,AER,Rare,0,0.02
2164,Run Afoul,['G'],1,"[""'Instant'""]",,81629,M21,Common,0,0.002
2165,Trickbind,['U'],2,"[""'Instant'""]",,25553,TSP,Rare,0,0.006
2166,Essence Scatter,['U'],2,"[""'Instant'""]",,102574,DMU,Common,0,0.002
2167,Recruit the Worthy,['W'],1,"[""'Instant'""]",,72416,MH1,Common,0,0.002
2168,Fiendslayer Paladin,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",49531,M14,Rare,0,0.006
2169,Flowstone Infusion,['R'],1,"[""'Instant'""]",,102724,DMU,Common,0,0.002
2170,Atraxa's Fall,['G'],2,"[""'Sorcery'""]",,110220,MOM,Common,0,0.002
2171,Disruption Protocol,['U'],2,"[""'Instant'""]",,97018,NEO,Common,0,0.002
2172,"Migloz, Maze Crusher","['G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",106159,ONE,Rare,0,0.006
2173,Overcharged Amalgam,['U'],4,"[""'Creature'""]","[""'Zombie'"", ""'Horror'""]",94456,VOW,Rare,0,0.008
2174,Staff of Compleation,,3,"[""'Artifact'""]",,106700,ONE,Mythic,1,0.73
2175,Cataclysm,['W'],4,"[""'Sorcery'""]",,10500,EX,Rare,1,0.6900000000000001
2176,Council's Judgment,['W'],3,"[""'Sorcery'""]",,53181,VMA,Rare,0,0.02
2177,The Battle of Bywater,['W'],3,"[""'Sorcery'""]",,111914,LTR,Rare,0,0.006
2178,Circle of Protection: Green,['W'],2,"[""'Enchantment'""]",,15414,7E,Common,0,0.002
2179,Divest,['B'],1,"[""'Sorcery'""]",,82208,2XM,Common,0,0.002
2180,Fangren Marauder,['G'],6,"[""'Creature'""]","[""'Beast'""]",39331,MBS,Common,0,0.002
2181,Sunlance,['W'],1,"[""'Sorcery'""]",,86457,TSR,Common,0,0.002
2182,"Davriel, Rogue Shadowmage",['B'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Davriel'""]",71772,WAR,Uncommon,0,0.003
2183,Experimental Frenzy,['R'],4,"[""'Enchantment'""]",,69571,GRN,Rare,0,0.006
2184,Manaform Hellkite,['R'],4,"[""'Creature'""]","[""'Dragon'""]",94684,VOW,Mythic,0,0.09
2185,Noxious Grasp,['B'],2,"[""'Instant'""]",,73119,M20,Uncommon,0,0.003
2186,Radiant Flames,['R'],3,"[""'Sorcery'""]",,58741,BFZ,Rare,0,0.006
2187,The Raven Man,['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",102682,DMU,Rare,0,0.006
2188,Angelfire Ignition,"['R', 'W']",3,"[""'Sorcery'""]",,93414,MID,Rare,0,0.006
2189,Valorous Stance,['W'],2,"[""'Instant'""]",,94382,VOW,Uncommon,0,0.003
2190,Empty-Shrine Kannushi,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",21766,BOK,Uncommon,1,0.04
2191,Spatial Contortion,,2,"[""'Instant'""]",,61555,PRM,Uncommon,0,0.003
2192,Kor Firewalker,['W'],2,"[""'Creature'""]","[""'Kor'"", ""'Soldier'""]",43574,PRM,Uncommon,0,0.003
2193,Misery's Shadow,['B'],2,"[""'Creature'""]","[""'Shade'""]",104833,BRO,Rare,1,0.06
2194,Carnage Tyrant,['G'],6,"[""'Creature'""]","[""'Dinosaur'""]",65376,XLN,Mythic,0,0.03
2195,Elspeth Conquers Death,['W'],5,"[""'Enchantment'""]","[""'Saga'""]",79150,THB,Rare,0,0.006
2196,Settle the Wreckage,['W'],4,"[""'Instant'""]",,65080,XLN,Rare,0,0.006
2197,Shapers' Sanctuary,['G'],1,"[""'Enchantment'""]",,65432,XLN,Rare,0,0.009000000000000001
2198,Starnheim Unleashed,['W'],4,"[""'Sorcery'""]",,87389,KHM,Mythic,0,0.16
2199,Aspirant's Ascent,['U'],1,"[""'Instant'""]",,106295,ONE,Common,0,0.002
2200,Petrified Field,,0,"[""'Land'""]",,16435,OD,Rare,0,0.14
2201,Chains of Mephistopheles,['B'],2,"[""'Enchantment'""]",,65646,PRM,Rare,0,0.33
2202,Goblin War Strike,['R'],1,"[""'Sorcery'""]",,18844,SCG,Common,0,0.02
2203,Jeska's Will,['R'],3,"[""'Sorcery'""]",,86058,PRM,Rare,0,1.9500000000000002
2204,Plaguecrafter,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",69537,GRN,Uncommon,0,0.003
2205,Reverent Silence,['G'],4,"[""'Sorcery'""]",,13777,NE,Common,0,0.54
2206,Drana and Linvala,"['B', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Vampire'"", ""'Angel'""]",109530,MOM,Rare,0,0.006
2207,Phyrexian Fleshgorger,,7,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Wurm'""]",104861,BRO,Mythic,1,0.32
2208,Grim Discovery,['B'],2,"[""'Sorcery'""]",,34452,ZEN,Common,0,0.002
2209,"Karn, Scion of Urza",,4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Karn'""]",67467,DAR,Mythic,0,0.07
